image,width,height,used_by_pages
rmnew_clip0008.png,1308,632,1
rmnew_clip0009.png,1308,632,1
rmnew_clip0010.png,894,484,1
rmnew_clip0011.png,951,457,1
rmnew_clip0013.png,251,419,1
rmnew_clip0014.png,930,598,1
rmnew_clip0015.png,1136,679,1
rmnew_clip0016_zoom75.png,852,509,1
rmnew_clip0017_zoom85.png,1146,805,1
rmnew_clip0018.png,249,416,9
rmnew_clip0019_zoom65.png,500,412,1
rmnew_clip0019_zoom82.png,627,517,3
rmnew_clip0019_zoom86.png,658,542,1
rmnew_clip0020_zoom67.png,755,458,1
rmnew_clip0021_zoom65.png,728,441,1
rmnew_clip0021_zoom68.png,756,458,1
rmnew_clip0021_zoom70.png,782,474,1
rmnew_clip0022.png,469,512,1
rmnew_clip0023_zoom92.png,792,497,1
rmnew_clip0024.png,359,627,1
rmnew_clip0025.png,557,159,2
rmnew_clip0026.png,353,155,1
rmnew_clip0027_zoom68.png,805,521,1
rmnew_clip0028_zoom68.png,810,522,1
rmnew_clip0029.png,493,1210,1
rmnew_clip0030.png,462,627,1
rmnew_clip0031.png,600,156,2
rmnew_clip0032.png,480,741,1
rmnew_clip0033.png,489,524,1
rmnew_clip0034.png,298,510,1
rmnew_clip0035.png,876,539,1
rmnew_clip0036_zoom92.png,783,549,1
rmnew_clip0037.png,482,271,1
rmnew_clip0038_zoom70.png,831,543,1
rmnew_clip0039_zoom70.png,830,541,1
rmnew_clip0040_zoom70.png,831,540,1
rmnew_clip0041_zoom70.png,830,540,1
rmnew_clip0042_zoom70.png,831,540,1
rmnew_clip0043_zoom70.png,832,542,1
rmnew_clip0044_zoom70.png,831,541,1
rmnew_clip0045.png,292,45,1
rmnew_clip0046.png,264,37,1
rmnew_clip0047.png,279,39,1
rmnew_clip0048.png,298,42,1
rmnew_clip0049.png,295,41,1
rmnew_clip0050.png,236,41,1
rmnew_clip0051.png,308,44,1
rmnew_clip0052.png,344,38,1
rmnew_clip0053.png,259,42,1
rmnew_clip0054.png,257,43,1
rmnew_clip0055.png,240,44,1
rmnew_clip0056.png,238,41,1
rmnew_clip0057.png,244,38,1
rmnew_clip0058.png,257,40,1
rmnew_clip0059.png,234,46,1
rmnew_clip0060.png,132,35,1
rmnew_clip0061.png,130,44,1
rmnew_clip0062.png,228,37,1
rmnew_clip0063.png,238,37,1
rmnew_clip0064.png,125,39,1
rmnew_clip0065.png,186,37,1
rmnew_clip0066.png,102,29,1
rmnew_clip0067.png,612,54,1
rmnew_clip0068.png,434,87,1
rmnew_clip0069.png,438,53,1
rmnew_clip0070.png,173,64,1
rmnew_clip0071.png,954,647,1
rmnew_clip0072.png,181,58,1
rmnew_clip0073.png,179,57,1
rmnew_clip0074.png,305,62,1
rmnew_clip0075.png,163,85,1
rmnew_clip0076.png,184,39,1
rmnew_clip0077.png,275,28,1
rmnew_clip0078.png,155,28,1
rmnew_clip0079.png,138,32,1
rmnew_clip0080.png,170,57,1
rmnew_clip0081.png,206,54,1
rmnew_clip0082.png,360,63,1
rmnew_clip0083.png,109,50,1
rmnew_clip0084.png,158,62,1
rmnew_clip0085.png,193,56,1
rmnew_clip0086.png,325,59,1
rmnew_clip0087.png,869,621,1
rmnew_clip0088_zoom50.png,832,464,1
rmnew_clip0089_zoom55.png,831,437,1
rmnew_clip0090_zoom54.png,831,460,1
rmnew_clip0091_zoom54.png,831,464,1
rmnew_clip0092_zoom54.png,832,467,1
rmnew_clip0093_zoom62.png,694,421,1
rmnew_clip0094_zoom62.png,694,421,2
rmnew_clip0095.png,591,475,1
rmnew_clip0096_zoom80.png,788,466,1
rmnew_clip0097_zoom83.png,790,506,1
rmnew_clip0098.png,344,320,2
rmnew_clip0099.png,389,617,1
rmnew_clip0100.png,506,233,1
rmnew_clip0101.png,500,530,1
rmnew_clip0102.png,530,619,1
rmnew_clip0103.png,737,170,1
rmnew_clip0104.png,518,734,1
rmnew_clip0105.png,516,564,1
rmnew_clip0106.png,389,512,1
rmnew_clip0107_zoom85.png,738,463,1
rmnew_clip0108_zoom87.png,723,456,1
rmnew_clip0109.png,450,170,1
rmnew_clip0110_zoom76.png,825,666,1
rmnew_clip0111_zoom60.png,824,524,1
rmnew_clip0112_zoom94.png,831,601,1
rmnew_clip0113_zoom55.png,831,485,1
rmnew_clip0114_zoom51.png,830,489,1
rmnew_clip0115_zoom70.png,783,475,1
rmnew_clip0116.png,527,533,1
rmnew_clip0117_zoom82.png,802,773,1
rmnew_clip0118_zoom79.png,803,629,1
rmnew_clip0119.png,393,622,1
rmnew_clip0120.png,528,207,1
rmnew_clip0121.png,281,148,1
rmnew_clip0122.png,701,871,1
rmnew_clip0123.png,646,690,1
rmnew_clip0124.png,454,674,1
rmnew_clip0125.png,785,156,1
rmnew_clip0126.png,456,830,1
rmnew_clip0127.png,484,596,1
rmnew_clip0128.png,328,454,1
rmnew_clip0129_zoom93.png,801,410,1
rmnew_clip0130.png,872,531,1
rmnew_clip0131.png,422,494,1
rmnew_clip0132_zoom63.png,836,562,1
rmnew_clip0133_zoom63.png,829,619,1
rmnew_clip0134_zoom63.png,829,638,1
rmnew_clip0135.png,111,38,1
rmnew_clip0136.png,147,93,1
rmnew_clip0137.png,111,32,1
rmnew_clip0138.png,289,388,1
rmnew_clip0139.png,219,87,1
rmnew_clip0140.png,192,178,1
rmnew_clip0141.png,865,634,1
rmnew_clip0142_zoom62.png,816,554,1
rmnew_clip0143_zoom63.png,839,567,1
rmnew_clip0144_zoom62.png,813,548,1
rmnew_clip0145_zoom63.png,829,575,1
rmnew_clip0146_zoom64.png,830,594,1
rmnew_clip0147_zoom88.png,830,596,1
rmnew_clip0148_zoom72.png,829,599,1
rmnew_clip0149.png,238,32,1
rmnew_clip0150_zoom65.png,833,562,1
rmnew_clip0151_zoom53.png,830,498,1
rmnew_clip0152_zoom75.png,634,579,1
rmnew_clip0153_zoom75.png,635,580,1
rmnew_clip0154_zoom75.png,634,579,1
rmnew_clip0155_zoom75.png,634,579,1
rmnew_clip0156_zoom75.png,635,580,1
rmnew_clip0157_zoom75.png,635,580,1
rmnew_clip0158.png,789,587,1
rmnew_clip0159.png,625,841,1
rmnew_clip0160.png,502,445,1
rmnew_clip0161_zoom76.png,830,659,1
rmnew_clip0162.png,264,194,2
rmnew_clip0163_zoom67.png,753,457,1
rmnew_clip0164_zoom64.png,814,434,1
rmnew_clip0165.png,291,49,1
rmnew_clip0166.png,383,59,1
rmnew_clip0167.png,463,60,1
rmnew_clip0168.png,445,71,1
rmnew_clip0169.png,157,59,1
rmnew_clip0170.png,128,55,1
rmnew_clip0171.png,290,31,1
rmnew_clip0172.png,270,23,1
rmnew_clip0173.png,494,54,1
rmnew_clip0174.png,484,63,1
rmnew_clip0175.png,109,55,1
rmnew_clip0176.png,93,31,1
rmnew_clip0177_zoom80.png,631,593,1
rmnew_clip0178_zoom75.png,635,580,1
rmnew_clip0179_zoom75.png,635,580,1
rmnew_clip0180.png,380,57,1
rmnew_clip0181.png,534,59,1
rmnew_clip0182.png,266,35,1
rmnew_clip0183.png,444,378,1
rmnew_clip0184.png,485,372,1
rmnew_clip0185.png,331,343,1
rmnew_clip0186.png,423,477,1
rmnew_clip0187.png,1022,324,1
rmnew_clip0188.png,388,274,1
rmnew_clip0189.png,605,600,1
rmnew_clip0190.png,611,33,1
rmnew_clip0191.png,475,145,1
rmnew_clip0192.png,618,83,1
rmnew_clip0193.png,475,145,1
rmnew_clip0194.png,460,254,1
rmnew_clip0195.png,615,637,1
rmnew_clip0196.png,615,796,1
rmnew_clip0197_zoom75.png,634,577,1
rmnew_clip0198.png,833,999,1
rmnew_clip0199_zoom75.png,634,577,1
rmnew_clip0200_zoom75.png,634,577,1
rmnew_clip0201_zoom75.png,631,570,1
rmnew_clip0202.png,327,51,1
rmnew_clip0203.png,429,52,1
rmnew_clip0204_zoom65.png,738,441,1
rmnew_clip0205.png,465,381,1
rmnew_clip0206_zoom65.png,569,350,1
rmnew_clip0207_zoom65.png,448,413,1
rmnew_clip0208.png,364,666,1
rmnew_clip0209.png,494,566,1
rmnew_clip0210.png,411,701,1
rmnew_clip0211.png,489,526,1
rmnew_clip0212.png,306,322,1
rmnew_clip0213.png,876,456,1
rmnew_clip0214_zoom65.png,728,441,1
rmnew_clip0215.png,366,226,1
rmnew_clip0216_zoom65.png,692,390,2
rmnew_clip0217.png,859,635,1
rmnew_clip0218_zoom65.png,400,364,1
rmnew_clip0219_zoom65.png,519,408,1
rmnew_clip0220.png,285,339,1
rmnew_clip0221_zoom65.png,720,430,1
somclip0001.png,221,26,1
somclip0002.png,250,76,1
somclip0003.png,219,25,1
somclip0004.png,88,19,1
somclip0005.png,163,52,1
somclip0006.png,91,48,1
somclip0007.png,466,291,1
somclip0008.png,238,25,1
somclip0009.png,170,53,1
somclip0011.png,190,157,1
somclip0012.png,234,202,1
somclip0013.png,372,351,1
somclip0015.png,159,52,1
somclip0016.png,748,609,1
somclip0017.png,640,190,1
somclip0018.png,812,663,1
somclip0019.png,810,667,1
somclip0020.png,788,138,1
somclip0021_zoom25.png,350,204,1
somclip0022_zoom90.png,1099,705,1
somclip0023.png,354,149,1
somclip0024.png,253,70,1
somclip0025.png,855,858,1
somclip0026.png,801,233,1
somclip0027.png,735,405,1
somclip0028.png,781,596,1
somclip0029.png,443,413,2
somclip0030_zoom50.png,614,430,1
somclip0031.png,746,856,1
somclip0032.png,784,401,1
somclip0033.png,744,660,1
somclip0034_zoom78.png,997,702,1
somclip0035.png,745,663,1
somclip0036.png,758,560,1
somclip0037_zoom68.png,771,286,1
somclip0037_zoom77.png,879,326,1
somclip0038_zoom77.png,367,310,1
somclip0039.png,500,237,1
somclip0040.png,241,206,1
somclip0041.png,405,285,1
somclip0042.png,538,68,1
somclip0043.png,725,550,1
somclip0044_zoom50.png,651,433,1
somclip0045_zoom81.png,770,581,1
somclip0046_zoom42.png,222,164,1
somclip0047.png,353,353,1
